7,1,fc2,[ 1 23],117.0,-11.0,81.66,0.6800000000000068
7,2,fc2,[ 1 26],118.0,-10.0,80.72,0.9399999999999977
7,3,fc2,[ 1 22],118.0,-10.0,79.36,1.3599999999999994
7,4,fc2,[ 1 19],115.0,-13.0,77.06,2.299999999999997
7,5,fc2,[1 9],116.0,-12.0,73.7,3.3599999999999994
7,6,fc2,[ 1 15],118.0,-10.0,69.18,4.519999999999996
7,7,fc2,[ 4 15],-119.0,9.0,67.64,1.5400000000000063
7,8,fc2,[1 4],116.0,-12.0,66.48,1.1599999999999966
7,9,fc2,[4 5],-118.0,10.0,65.86,0.6200000000000045
7,10,fc2,[ 1 24],118.0,-10.0,65.72,0.14000000000000057
7,11,fc2,[1 1],118.0,-10.0,65.62,0.09999999999999432
7,12,fc2,[1 3],29.0,-99.0,65.62,0.0
7,13,fc2,[ 1 27],118.0,-10.0,65.6,0.020000000000010232
7,14,fc2,[ 4 15],9.0,73.0,64.96,0.6400000000000006
7,15,fc2,[ 1 23],-11.0,-75.0,64.96,0.0
7,16,fc2,[4 5],10.0,74.0,63.76,1.1999999999999957
7,17,fc2,[ 1 26],-10.0,-74.0,63.76,0.0
7,18,fc2,[ 1 22],-10.0,-74.0,63.76,0.0
7,19,fc2,[ 1 19],-13.0,-77.0,63.76,0.0
7,20,fc2,[1 9],-12.0,-76.0,63.76,0.0
3,21,conv2,[ 0  1 18],-121.0,7.0,62.84,0.9199999999999946
3,22,conv2,[ 0  1 19],-124.0,4.0,61.88,0.9600000000000009
3,23,conv2,[ 0  1 17],-111.0,17.0,60.46,1.4200000000000017
3,24,conv2,[ 0  1 20],-124.0,4.0,59.42,1.0399999999999991
6,25,fc1,[21 29],-107.0,21.0,58.84,0.5799999999999983
3,26,conv2,[ 2  0 19],-118.0,10.0,57.82,1.0200000000000031
6,27,fc1,[10 29],-109.0,19.0,56.98,0.8400000000000034
7,28,fc2,[3 5],118.0,-10.0,56.32,0.6599999999999966
3,29,conv2,[ 2  0 20],-116.0,12.0,55.74,0.5799999999999983
7,30,fc2,[3 5],-10.0,-74.0,55.82,-0.0799999999999983
