top-1 output,BFA iteration
0,18
2,18
3,18
4,18
3,18
4,18
4,18
4,18
3,18
3,18
4,18
4,18
4,18
4,18
0,18
4,18
2,18
0,18
4,18
4,18
4,18
4,18
4,18
2,18
2,18
4,18
2,18
3,18
4,18
2,18
4,18
0,18
4,18
2,18
0,18
4,18
0,18
4,18
2,18
4,18
4,18
2,18
3,18
0,18
0,18
4,18
4,18
2,18
4,18
4,18
4,18
2,18
3,18
4,18
3,18
0,18
3,18
0,18
4,18
4,18
3,18
4,18
4,18
4,18
2,18
4,18
4,18
3,18
4,18
2,18
4,18
0,18
4,18
0,18
4,18
4,18
3,18
2,18
0,18
0,18
4,18
0,18
0,18
0,18
4,18
3,18
3,18
4,18
4,18
0,18
3,18
4,18
4,18
0,18
3,18
0,18
3,18
3,18
4,18
4,18
2,18
3,18
2,18
3,18
4,18
0,18
4,18
3,18
4,18
4,18
4,18
0,18
3,18
4,18
2,18
2,18
3,18
0,18
2,18
4,18
3,18
4,18
4,18
4,18
2,18
4,18
0,18
2,18
4,18
0,18
3,18
3,18
2,18
4,18
3,18
0,18
2,18
0,18
3,18
0,18
0,18
3,18
4,18
4,18
0,18
4,18
4,18
3,18
3,18
4,18
0,18
0,18
4,18
0,18
2,18
0,18
4,18
2,18
3,18
0,18
4,18
4,18
4,18
4,18
2,18
2,18
4,18
0,18
0,18
3,18
4,18
0,18
4,18
4,18
4,18
2,18
0,18
2,18
0,18
0,18
3,18
4,18
0,18
0,18
0,18
2,18
0,18
0,18
4,18
4,18
4,18
4,18
0,18
4,18
4,18
4,18
2,18
0,18
3,18
4,18
4,18
3,18
0,18
4,18
2,18
2,18
0,18
4,18
4,18
3,18
0,18
0,18
3,18
4,18
0,18
2,18
3,18
0,18
0,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
3,18
3,18
4,18
0,18
3,18
4,18
3,18
0,18
4,18
4,18
4,18
4,18
2,18
4,18
2,18
4,18
4,18
4,18
3,18
4,18
4,18
4,18
0,18
4,18
2,18
0,18
2,18
0,18
2,18
4,18
3,18
2,18
4,18
4,18
4,18
0,18
3,18
4,18
3,18
3,18
4,18
4,18
4,18
0,18
2,18
4,18
3,18
2,18
2,18
4,18
3,18
3,18
4,18
0,18
4,18
4,18
3,18
2,18
0,18
0,18
4,18
2,18
4,18
0,18
4,18
2,18
4,18
3,18
4,18
2,18
0,18
2,18
3,18
4,18
3,18
4,18
2,18
2,18
4,18
4,18
3,18
4,18
4,18
2,18
3,18
4,18
3,18
0,18
2,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
4,18
3,18
4,18
0,18
4,18
3,18
4,18
4,18
0,18
4,18
4,18
0,18
4,18
4,18
2,18
4,18
4,18
0,18
4,18
4,18
2,18
3,18
2,18
2,18
4,18
4,18
4,18
0,18
0,18
0,18
0,18
4,18
2,18
3,18
4,18
4,18
2,18
4,18
4,18
3,18
3,18
4,18
3,18
2,18
3,18
2,18
4,18
4,18
2,18
3,18
2,18
4,18
3,18
3,18
4,18
0,18
2,18
3,18
0,18
3,18
3,18
0,18
4,18
3,18
4,18
4,18
4,18
2,18
3,18
0,18
3,18
2,18
4,18
2,18
4,18
4,18
4,18
2,18
3,18
3,18
2,18
2,18
0,18
0,18
4,18
3,18
4,18
0,18
3,18
4,18
0,18
3,18
0,18
2,18
4,18
0,18
4,18
3,18
2,18
4,18
4,18
4,18
4,18
3,18
4,18
0,18
4,18
4,18
