top-1 output,BFA iteration
0,10
0,10
3,10
4,10
3,10
4,10
1,10
4,10
3,10
3,10
1,10
1,10
1,10
4,10
0,10
1,10
0,10
0,10
3,10
1,10
1,10
3,10
4,10
0,10
0,10
1,10
0,10
3,10
4,10
4,10
1,10
0,10
4,10
0,10
0,10
1,10
0,10
1,10
3,10
1,10
1,10
0,10
3,10
0,10
0,10
4,10
1,10
0,10
1,10
1,10
1,10
3,10
3,10
1,10
3,10
0,10
3,10
4,10
1,10
4,10
3,10
3,10
4,10
4,10
3,10
3,10
3,10
1,10
4,10
0,10
1,10
0,10
1,10
1,10
4,10
1,10
3,10
0,10
0,10
0,10
1,10
0,10
0,10
0,10
4,10
3,10
3,10
1,10
4,10
0,10
3,10
1,10
1,10
0,10
3,10
0,10
3,10
3,10
4,10
4,10
0,10
3,10
0,10
3,10
1,10
0,10
1,10
3,10
1,10
1,10
1,10
0,10
3,10
3,10
1,10
0,10
3,10
3,10
0,10
4,10
3,10
1,10
1,10
4,10
0,10
4,10
0,10
0,10
1,10
0,10
3,10
3,10
0,10
3,10
3,10
0,10
0,10
0,10
3,10
0,10
0,10
3,10
1,10
4,10
0,10
1,10
4,10
3,10
3,10
1,10
0,10
0,10
4,10
0,10
0,10
0,10
1,10
0,10
3,10
0,10
4,10
1,10
1,10
1,10
0,10
1,10
1,10
0,10
0,10
3,10
1,10
0,10
4,10
4,10
1,10
0,10
0,10
0,10
0,10
0,10
3,10
1,10
0,10
0,10
0,10
3,10
0,10
0,10
4,10
1,10
4,10
1,10
0,10
1,10
4,10
0,10
0,10
0,10
3,10
1,10
4,10
3,10
0,10
1,10
0,10
0,10
1,10
4,10
1,10
3,10
0,10
0,10
3,10
4,10
0,10
0,10
3,10
0,10
0,10
1,10
4,10
1,10
1,10
4,10
1,10
1,10
3,10
3,10
1,10
0,10
3,10
1,10
0,10
0,10
1,10
3,10
1,10
1,10
0,10
1,10
3,10
1,10
4,10
4,10
3,10
1,10
1,10
1,10
0,10
4,10
0,10
0,10
0,10
0,10
0,10
1,10
3,10
3,10
1,10
0,10
1,10
0,10
3,10
4,10
3,10
3,10
1,10
1,10
1,10
0,10
0,10
1,10
3,10
0,10
1,10
1,10
3,10
3,10
4,10
0,10
4,10
4,10
3,10
0,10
0,10
0,10
1,10
1,10
1,10
0,10
1,10
0,10
1,10
3,10
4,10
0,10
0,10
3,10
3,10
3,10
3,10
1,10
0,10
0,10
4,10
3,10
3,10
3,10
4,10
3,10
3,10
4,10
3,10
0,10
0,10
1,10
1,10
1,10
0,10
1,10
4,10
4,10
4,10
4,10
1,10
3,10
4,10
0,10
4,10
3,10
4,10
4,10
0,10
0,10
4,10
0,10
4,10
4,10
3,10
0,10
1,10
0,10
3,10
4,10
0,10
3,10
0,10
0,10
0,10
1,10
4,10
0,10
0,10
0,10
0,10
4,10
3,10
3,10
1,10
3,10
0,10
4,10
1,10
3,10
3,10
1,10
3,10
0,10
3,10
0,10
1,10
1,10
0,10
3,10
3,10
