top-1 output,BFA iteration
0,25
0,25
3,25
4,25
3,25
4,25
1,25
4,25
3,25
3,25
1,25
1,25
1,25
4,25
0,25
1,25
0,25
0,25
3,25
1,25
1,25
3,25
4,25
0,25
0,25
1,25
0,25
3,25
4,25
0,25
1,25
0,25
4,25
0,25
0,25
1,25
0,25
1,25
0,25
1,25
1,25
0,25
3,25
0,25
0,25
4,25
1,25
0,25
1,25
1,25
1,25
0,25
3,25
1,25
3,25
0,25
3,25
0,25
1,25
4,25
0,25
3,25
4,25
4,25
0,25
3,25
3,25
1,25
4,25
0,25
1,25
0,25
1,25
1,25
4,25
1,25
3,25
0,25
0,25
0,25
1,25
0,25
0,25
0,25
4,25
3,25
3,25
1,25
4,25
0,25
3,25
1,25
1,25
0,25
3,25
0,25
3,25
3,25
4,25
4,25
0,25
3,25
0,25
3,25
1,25
0,25
1,25
3,25
1,25
0,25
1,25
0,25
3,25
3,25
0,25
0,25
0,25
0,25
0,25
4,25
3,25
1,25
1,25
4,25
0,25
4,25
0,25
0,25
1,25
0,25
0,25
3,25
0,25
0,25
3,25
0,25
0,25
0,25
3,25
0,25
0,25
3,25
1,25
4,25
0,25
1,25
4,25
3,25
3,25
1,25
0,25
0,25
4,25
0,25
0,25
0,25
1,25
0,25
3,25
0,25
4,25
1,25
1,25
1,25
0,25
0,25
1,25
0,25
0,25
3,25
1,25
0,25
4,25
4,25
1,25
0,25
0,25
0,25
0,25
0,25
3,25
1,25
0,25
0,25
0,25
0,25
0,25
0,25
4,25
1,25
4,25
1,25
0,25
1,25
4,25
0,25
0,25
0,25
0,25
1,25
4,25
3,25
0,25
1,25
0,25
0,25
1,25
4,25
1,25
3,25
0,25
0,25
3,25
4,25
0,25
0,25
3,25
0,25
0,25
1,25
4,25
1,25
1,25
4,25
1,25
1,25
3,25
3,25
1,25
0,25
3,25
1,25
0,25
0,25
1,25
3,25
1,25
1,25
0,25
1,25
0,25
1,25
4,25
4,25
3,25
1,25
1,25
1,25
0,25
4,25
0,25
0,25
0,25
0,25
0,25
1,25
3,25
0,25
1,25
0,25
1,25
0,25
3,25
4,25
3,25
0,25
1,25
1,25
1,25
0,25
0,25
1,25
3,25
0,25
0,25
1,25
3,25
3,25
4,25
0,25
4,25
4,25
0,25
0,25
0,25
0,25
1,25
0,25
1,25
0,25
1,25
0,25
1,25
3,25
4,25
0,25
0,25
0,25
