7,1,fc2,[3 5],118.0,-10.0,82.6,-0.2599999999999909
7,2,fc2,[ 3 15],118.0,-10.0,81.74,0.8599999999999994
7,3,fc2,[ 3 25],118.0,-10.0,80.7,1.039999999999992
7,4,fc2,[ 3 28],119.0,-9.0,78.44,2.260000000000005
7,5,fc2,[3 0],118.0,-10.0,76.58,1.8599999999999994
7,6,fc2,[ 3 11],118.0,-10.0,74.86,1.7199999999999989
7,7,fc2,[3 5],-10.0,-74.0,73.78,1.0799999999999983
7,8,fc2,[ 3 14],120.0,-8.0,71.08,2.700000000000003
7,9,fc2,[ 3 18],120.0,-8.0,67.26,3.819999999999993
7,10,fc2,[ 3 20],120.0,-8.0,65.98,1.2800000000000011
7,11,fc2,[3 7],119.0,-9.0,65.98,0.0
7,12,fc2,[4 5],-118.0,10.0,65.92,0.060000000000002274
7,13,fc2,[ 4 15],-119.0,9.0,65.64,0.28000000000000114
7,14,fc2,[ 3 15],-10.0,-74.0,65.64,0.0
7,15,fc2,[ 4 25],-42.0,86.0,65.48,0.1599999999999966
7,16,fc2,[4 0],-116.0,12.0,65.26,0.21999999999999886
7,17,fc2,[4 5],10.0,74.0,64.38,0.8800000000000097
7,18,fc2,[ 4 15],9.0,73.0,61.62,2.759999999999998
7,19,fc2,[ 3 25],-10.0,-74.0,61.62,0.0
7,20,fc2,[ 3 11],-10.0,-74.0,61.62,0.0
7,21,fc2,[ 3 28],-9.0,-73.0,61.62,0.0
7,22,fc2,[3 0],-10.0,-74.0,61.62,0.0
7,23,fc2,[ 3 18],-8.0,-72.0,61.62,0.0
7,24,fc2,[ 3 14],-8.0,-72.0,61.62,0.0
7,25,fc2,[ 3 20],-8.0,-72.0,61.62,0.0
3,26,conv2,[2 1 8],-121.0,7.0,60.92,0.6999999999999957
3,27,conv2,[2 1 7],-122.0,6.0,60.02,0.8999999999999986
7,28,fc2,[ 4 28],44.0,108.0,59.38,0.6400000000000006
7,29,fc2,[4 0],12.0,76.0,59.08,0.30000000000000426
7,30,fc2,[4 5],74.0,106.0,57.76,1.3200000000000003
